uri:/instrument/1.0/EBAY/chartdata;type=quote;range=10y/csv
ticker:ebay
Company-Name:eBay Inc.
Exchange-Name:NMS
unit:WEEK
timestamp:
first-trade:19980924
last-trade:20170417
currency:USD
previous_close_price:14.1077
Date:20070423,20170417
labels:20070423,20080107,20090105,20100104,20110103,20120103,20130107,20140106,20150105,20160104,20170103
values:Date,close,high,low,open,volume
close:4.3897,34.4400
high:4.6254,34.7400
low:4.1709,34.0900
open:4.3224,34.3500
volume:4246775,88776528
20151026,27.9000,28.4700,27.6900,27.7400,10864900
20151102,29.4000,29.6900,27.7200,27.7300,13258320
20151109,28.1900,29.3800,28.1400,29.3800,14677020
20151116,29.0600,29.1600,27.9600,28.2900,9152440
20151123,29.1000,29.2200,28.4200,28.9200,6777600
20151130,29.3500,29.8300,28.1200,29.0900,12792760
20151207,27.9700,29.3700,27.8700,29.2900,8206200
20151214,27.4600,28.7500,27.4500,28.1000,12413120
20151221,27.6600,28.0700,27.2600,27.6200,7752575
20151228,27.4800,28.0000,27.3200,27.5200,4246775
20160104,25.7500,27.2500,25.6000,27.1100,14504541
20160111,25.2600,26.4600,24.8000,25.9500,12778120
20160119,26.4300,26.7400,24.7600,25.6100,14295650
20160125,23.4600,27.0700,22.4000,26.4000,24515220
20160201,23.2000,24.2300,22.9100,23.3400,18103420
20160208,22.4900,23.0000,21.5200,22.8600,15821741
20160216,23.8100,23.8600,22.2300,22.3000,10545075
20160222,24.1800,24.5400,23.2800,23.9500,8858340
20160229,24.4100,24.6200,23.5800,24.1200,8342460
